"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
0.945698680104254,0.954751900152485,0.906805856480177,0.908560770985714,0.920233998062116,0.887805969886647,0.9030172063471,0.8683665284051,0.855683474719375,0.757447751760442,0.709078800387556,0.642187681164295,0.591080654342782,0.668116184087099,0.552589568645972,0.5191745766584,0.528142791446562,0.544981835074226,0.510389387593579,0.410666297879951,0.340820334872577,0.379469418281424,0.365373091836172,0.430565704142648
0.935390104405221,0.94216339964338,0.972270614701816,0.943427859144678,0.942903304455254,0.908902393849007,0.910868121570162,0.920511476794839,0.9350877935676,0.87739052942596,0.842556330843542,0.88639875681383,0.762035399569506,0.745210586871248,0.701594819714638,0.651375499146636,0.698926634489406,0.639155347648467,0.554238499749482,0.458632132962481,0.353154291197459,0.230249162095032,0.133060533714046,0.107441869782277
0.874100895015751,0.903777975167179,0.883076286369699,0.891894930816106,0.881394021978067,0.938412251371884,0.935300922856,0.909495289521879,0.892866844322863,0.878090969002972,0.901424780605347,0.87732740823224,0.826624444864465,0.820964526839354,0.8176455555849,0.713188001524321,0.711478917418081,0.609413263673491,0.475570827907798,0.298317795646676,0.172702449018752,0.128841928177604,0.112378327917948,0.194470499029281
0.795280889370209,0.734599447137573,0.707988869805364,0.766918503299982,0.746082641391987,0.68523086470967,0.583572113744723,0.519901204899918,0.496230839535169,0.354105337740183,0.413948183336021,0.440486868518038,0.434898914109624,0.583774613125457,0.736727038802556,0.791976798011227,0.85865675263155,0.911579804041998,0.925983289329777,0.957156188608952,0.934017331898358,0.888730099783844,0.856845832953714,0.861843986781714
0.82599081007375,0.681420733095054,0.602150121150675,0.307947501756104,0.304074587088958,0.267457103526169,0.183770301137822,0.121233400769703,0.143315077210748,0.136799794141284,0.167469194210734,0.148852307052957,0.155560576131377,0.155858217686615,0.13926784834393,0.107625156610206,0.0437387132183923,0.0771047078899645,0.112863484856102,0.104363386222645,0.137850745463782,0.116208851347655,0.074607202085602,0.108303860975941
0.959204964331087,0.927218664042093,0.934322946436223,0.925287834950233,0.91465664077388,0.884328378369772,0.898084501354794,0.908747810879765,0.925823305359567,0.913475553256026,0.873405214813608,0.81283887532008,0.733208948247152,0.667845390420281,0.670856379141118,0.500523113255883,0.377094506965672,0.299714623982783,0.219555660182622,0.106957640454981,0.0608563880394224,0.0302589594050358,0.0311723850055252,0.0355413562132557
0.920145040958511,0.922618355907736,0.889298514419163,0.796412057659261,0.810256897461891,0.75560295862391,0.801227745510178,0.832356308661667,0.857507495131948,0.84942101558975,0.879223943064815,0.891043923712007,0.88113793952093,0.875184093296972,0.828470126142261,0.793750160079904,0.766692331994098,0.7833865810857,0.709544031755121,0.632150362982373,0.596751475027807,0.532570940767214,0.451934565090275,0.446381100249891
0.846174376141337,0.788647131532043,0.79560694787467,0.726913960031276,0.715213955082643,0.618829587707578,0.520511134511869,0.478129141196078,0.468998174726752,0.313394192967166,0.272004068650677,0.205336481116477,0.219067301389325,0.172956659506857,0.228984509063803,0.253558071945128,0.265178939322608,0.201674723349495,0.200986099023061,0.237603981564361,0.212751484138686,0.138994350790437,0.121405085912984,0.136133291766909
0.861632405717052,0.822773541540258,0.688143804439948,0.596554629339533,0.616936081279681,0.500979752948999,0.525648294491039,0.502098758732171,0.459409995417188,0.338615756736929,0.366372066953737,0.377008595635488,0.388128561387904,0.35606209440247,0.362532858139182,0.34503063671301,0.412158631220576,0.41800663838457,0.363714205332481,0.279379446403731,0.252337431492739,0.281385430487553,0.223376318653683,0.245225388075601
0.888552049662593,0.902835574668786,0.918048722978954,0.92417711516418,0.927308190970711,0.878434074044353,0.898181883096569,0.911246057786789,0.890974765621177,0.841314438311342,0.72477290038178,0.723656175319131,0.601051410704089,0.538802342806877,0.498163646111354,0.37560505857597,0.383264373149152,0.345415317150822,0.296615495497431,0.268210437930706,0.309225586542539,0.29573813158465,0.238148032527412,0.291345339001735
0.934042703922405,0.941788499328324,0.948044589837464,0.932841579117969,0.937000937964418,0.891117672861254,0.908479580551662,0.891661125764563,0.916338515988311,0.86812899339327,0.899840792155369,0.869577817884907,0.80887992245386,0.816783428888609,0.819273031633221,0.748928196145893,0.793667044343412,0.801257057112928,0.801851098528087,0.764452782255259,0.672677615278817,0.686999534078079,0.671747427079571,0.698246700284912
0.910190233637211,0.965399824702249,0.940585179991461,0.965033769201326,0.962778264160731,0.967309588786151,0.97714147279555,0.980589808827304,0.963306521992922,0.958218453095189,0.967218406019687,0.959032321362143,0.906059561134402,0.85528649763346,0.806399738027023,0.820296676530816,0.789568767029976,0.769367197541075,0.739926331962161,0.624667381484335,0.413189307326828,0.236669458298607,0.148767135852885,0.0730809522795287
0.894036466584542,0.860304497930257,0.83043412646175,0.79977111392932,0.853285338200436,0.851144654325694,0.904953164757595,0.884273573652249,0.897028528164904,0.830984016527114,0.847887781748556,0.848765998799004,0.832171011553934,0.838114233906333,0.839047331478768,0.866451525649208,0.881071653148934,0.889879121014309,0.860135347745931,0.793520026335931,0.749536558894264,0.614586354677008,0.545554476250355,0.4579751205675
0.951570245903988,0.946235768506295,0.949325773931214,0.916312684208276,0.914978973371671,0.891463937016783,0.826555259857127,0.82082169927723,0.890814417419642,0.86640656709871,0.804549518103241,0.822499798860261,0.81982903862086,0.832441968307799,0.848725117974724,0.77399616552339,0.738906003861259,0.769048917132513,0.719125428620566,0.688314589580023,0.5952482456512,0.496369179167282,0.360068019391288,0.329719126394611
0.85120429522161,0.879174104113098,0.900401515367645,0.901940568091878,0.929049074217968,0.926975005672278,0.94476688855224,0.927957233835044,0.911846879106876,0.949791791618016,0.964434581801604,0.933030624735337,0.961355839573304,0.975817161319224,0.961114777623584,0.929867748075234,0.9533712103782,0.931309502617561,0.896075347126833,0.810243815862409,0.736948505542764,0.736231726073873,0.716227766108355,0.725389624006579
0.90798136387584,0.84537994515694,0.807273564397863,0.724844821147592,0.616669218647674,0.498991324987519,0.362930625180531,0.312803637860736,0.256717906323224,0.196918263105929,0.239729192597234,0.253279757179326,0.312261821178646,0.305611794658267,0.305433410753809,0.349217252137932,0.312838168825187,0.355191162843988,0.261357786307298,0.167708155646249,0.101789758668767,0.0666339842321093,0.0492564270570087,0.0417988529745184
0.956470910698649,0.956053931360103,0.959663481232904,0.954784973119584,0.942480661530069,0.948651151706458,0.944407749736242,0.962074292038421,0.970405294939479,0.979212996203608,0.97777815548707,0.950803510764629,0.941724981567435,0.951626839824322,0.902554334088352,0.829111283499102,0.702800741013473,0.36339812129342,0.197764024324011,0.121468565281089,0.0810897353506184,0.0565287921865373,0.0398004567312233,0.0647987825856761
0.946527426879748,0.931376051830667,0.918867828569012,0.865322904482217,0.856934113933591,0.822518641230192,0.784331212665113,0.763791414649134,0.570483152512542,0.575962937756995,0.547242680153914,0.467898656029319,0.347951871033176,0.289159044474991,0.275380299743187,0.191093139322991,0.30057894291778,0.381654655285563,0.350055998562461,0.339038455747876,0.307861793262606,0.211542448380397,0.156676920795089,0.135921389883473
0.867624183750719,0.803343609215226,0.762195078693424,0.778671654194592,0.797502445206858,0.904310392803975,0.886816676873,0.811510822780371,0.855757505615669,0.782890832733268,0.665347779673559,0.546900179340945,0.471148318574975,0.475991014229346,0.47813773321435,0.371825827913336,0.40952803819548,0.434068009740905,0.409991105397878,0.295774852779911,0.293147183627329,0.26462001443949,0.297513146668996,0.417649333219005
0.950052861225435,0.92450210120783,0.90113533425271,0.89233746065003,0.825192431219348,0.753509452075049,0.683405913817276,0.604360412003819,0.569705596073668,0.465974172101546,0.480346731797144,0.383954036742433,0.355002255110605,0.333482888356873,0.286812262928845,0.340491377684916,0.481728044604173,0.608383993348692,0.698604541343302,0.69067642056384,0.605037087885953,0.657153853434506,0.587942030644132,0.588029782022592
0.902474026002018,0.858893633119381,0.891498908468187,0.909029662753931,0.901346705777015,0.892117847223777,0.902400957881615,0.91410808175689,0.926552528095247,0.910842042529795,0.885944953452966,0.943461489643877,0.929699317391915,0.915331806816322,0.921894313311794,0.829648309427906,0.822324030253291,0.830392837580388,0.843002191132809,0.794240314312998,0.794358257830462,0.835028151536185,0.843010095312513,0.915627759977867
0.95257501611683,0.965796926443797,0.954088462064804,0.973624043979162,0.968185091172665,0.981404182776583,0.984103823944,0.983675035149175,0.975130760747378,0.962715609303251,0.945227080026024,0.924393807519651,0.864301711710181,0.793875575260385,0.784693026436148,0.768394064341082,0.723663108884415,0.650950345518778,0.609973024473408,0.521790491638157,0.533031644726763,0.511580323188129,0.439877712343662,0.38228664656341
0.954909989504548,0.949832563466016,0.893333539092277,0.870038903160724,0.850397511303478,0.813843842170559,0.766378247971702,0.827285694634692,0.796202123704542,0.810096191097591,0.810563445659044,0.784481047868384,0.774882518960811,0.741700727989986,0.693136184016837,0.536071277161334,0.532142493831246,0.552318469566047,0.581533707788357,0.516993181029195,0.309693786056385,0.23414105472802,0.186505773421154,0.128943905033327
0.928922318488845,0.920809784026359,0.918377606338078,0.898345661406206,0.913524826604057,0.928262195048631,0.958723086894321,0.960589211995681,0.9634020500053,0.9371969171258,0.904915271504343,0.869758750287318,0.916107019070533,0.938115962020125,0.938113271363768,0.943316063032346,0.905533758978847,0.872066124143338,0.855866254912362,0.870754010405029,0.797777595976693,0.709996611166691,0.509375401854304,0.404185887091022
0.837209564778298,0.761970668806331,0.770497494918678,0.856112120760117,0.811892486204726,0.824823804031998,0.844966437721067,0.871731037931032,0.895769198007287,0.906575999919255,0.87641184721174,0.845304742219625,0.773114449565049,0.773678839651741,0.767713380482779,0.775319195587757,0.799097177632151,0.83160058241495,0.844701370980033,0.838117106301183,0.796432701471025,0.8128198989702,0.821749126508781,0.794633142159684
0.920162551073332,0.907336920610826,0.887722527729362,0.86458316509596,0.873732646742265,0.788693992052492,0.802217397140015,0.804895299755168,0.797160993891387,0.754200965556067,0.682484980900441,0.612151388051669,0.497751048898995,0.320678382612801,0.218141512364706,0.13212901200655,0.0582860320265528,0.0775631375334846,0.058577363586885,0.0621369006385908,0.075389829245307,0.0367562124896387,0.052392912534111,0.0439471796572898
0.855751219195081,0.81954875047203,0.804707403385958,0.765604760654309,0.803925661478997,0.799930218146379,0.828719516673014,0.83772203947882,0.905840738115775,0.904646766482708,0.921530076498314,0.849816238540191,0.78547313770043,0.808364251444884,0.780693850747357,0.673613917647314,0.623965589070044,0.602720814493572,0.562570848913326,0.456247504336195,0.396247976253201,0.314329014999253,0.211916166362288,0.203968740725793
0.912701967962155,0.856683924119183,0.85785642020171,0.811621756628458,0.695817467414705,0.499352713232529,0.505162230674486,0.534477327198621,0.614221350012494,0.732356637535895,0.777212738615217,0.81068488877886,0.873825743993228,0.910655143876864,0.955012592906858,0.943646665864162,0.96182122795119,0.929015427049171,0.903468033450846,0.825754903588583,0.800294061611714,0.759828542731956,0.691587215729975,0.656446532696858
0.905122056917987,0.936755095313172,0.905432275338691,0.8652904241398,0.839395461187511,0.790276965334629,0.781698536821862,0.721925448389565,0.649451919109086,0.491187258794152,0.571832796669801,0.517752112720083,0.477587043058536,0.579748618089687,0.731849153217411,0.799002111020335,0.745140610387211,0.815468721909106,0.856306755548379,0.843048298973357,0.814521559279505,0.778295450591354,0.753361009895549,0.765614099507104
0.929297001393942,0.926906290407066,0.809260192526389,0.800955559268829,0.863779132856586,0.853539350336617,0.820321131525903,0.75580015078195,0.613375118627147,0.561566358374878,0.520562978195445,0.507302598386001,0.407163060524912,0.365568605741578,0.272427876034487,0.351969262628806,0.413681599894268,0.419072389316599,0.487039988209077,0.495968521360897,0.440016870556973,0.397091330709823,0.337231705219919,0.300542604594417
0.946105768428639,0.897029269684438,0.861248976852574,0.840510778733575,0.806719013107432,0.70802449241646,0.756740018156087,0.833041960758692,0.844794815569636,0.886431483469561,0.882574926096037,0.892810984260091,0.882110164970316,0.904720284784883,0.931975780400755,0.94800953558657,0.950201311168361,0.966638828286976,0.988368608178143,0.971363115515349,0.956290379779007,0.929229069516309,0.89806240621784,0.849621402693714
0.883882825715303,0.875771264241077,0.844828012194391,0.792034763696896,0.800851493194417,0.701730971162534,0.739486908260887,0.726139153896037,0.756954868464369,0.768536204502823,0.693964889121227,0.739232492846602,0.580771262846339,0.572897985544287,0.486874400215504,0.372362174166397,0.257393454756719,0.325049377818804,0.395832172956106,0.379675952489531,0.368703020893605,0.289714324536656,0.182314245743861,0.109028391070855
0.89009867498377,0.834588182362811,0.801999660859011,0.706048463534038,0.64703563114481,0.533269846012958,0.409486647525372,0.357352461692933,0.237015035380826,0.216907610613381,0.210254526028188,0.230530363485317,0.185022461394734,0.15109082632245,0.140919633024344,0.125335405021808,0.118670768796032,0.0887558029531942,0.123811419679047,0.0680643849460259,0.0482360513474525,0.040034930266958,0.0496110846466945,0.0593564394516842
0.899596637013187,0.860023124178034,0.898338131979909,0.914149670627107,0.880943425677695,0.854055373336004,0.828803022610731,0.79260085515183,0.752512560786651,0.643466753414853,0.549973975750509,0.514044351767735,0.34738237303229,0.30846943983842,0.253553993315929,0.158102695412855,0.178917311025456,0.183436076289588,0.15661744888834,0.109723182466195,0.0849329660251737,0.0937232765808098,0.138796953115809,0.175180796846607
0.867355798251244,0.810953975229584,0.773801391412504,0.656115822142209,0.771508260751548,0.834026307614568,0.883578403230882,0.910640690194819,0.902732731824234,0.842209366114156,0.902939012685657,0.927240547888241,0.871999029759927,0.882184097282636,0.877862918784505,0.81825473746653,0.828926800929229,0.744654882512898,0.772950149539465,0.667581308835272,0.542846106544933,0.412740527919959,0.35291010688092,0.397911368316325
0.910653149257301,0.859880894689284,0.818643650448515,0.734812637418019,0.689778862961855,0.629431863619615,0.624357108813763,0.689905778411241,0.854172530038006,0.87789476398465,0.878486826889486,0.902606185788457,0.818965219388086,0.758121204325688,0.707465839535744,0.628879953954614,0.552521000856869,0.440917045683552,0.482498506833791,0.322306301463295,0.282955741464464,0.169390973835231,0.0945194950405262,0.0937717051077413
0.957803326666667,0.946583576376056,0.911131060858668,0.895421626484584,0.909430939447216,0.857118559459923,0.834659720324138,0.697404014788405,0.718519717491802,0.610953101219277,0.534476838429707,0.402111269393992,0.286367037982222,0.19847807157909,0.15371571873083,0.094716287319447,0.0827628640166246,0.0755356764622624,0.0679553288754645,0.0788501468986256,0.0695447754117115,0.0835995392692901,0.102210513631635,0.153272527767329
0.923833107661382,0.815337790918414,0.726786148552111,0.682294537803844,0.56481205215356,0.466915006440309,0.396966217292804,0.421854715791894,0.409676137733471,0.409771992893876,0.373623878290389,0.297493868329272,0.215547536290659,0.189379867987231,0.173507749298843,0.171981445019328,0.149968325775205,0.165874884295588,0.249697685974928,0.294943646234859,0.271953835014275,0.28356290701599,0.360652708416722,0.47505356836143
0.894561747107726,0.838590961282472,0.822945330503324,0.817538494605628,0.765370522687715,0.737531584238303,0.847379871759566,0.841845304618091,0.895089614386306,0.909720620780285,0.867171883579816,0.711353377997397,0.610731867369575,0.557421344723453,0.462816748979037,0.419914464098977,0.403949965139754,0.383128912349029,0.422091973726751,0.448734564153058,0.56215382533857,0.527917771511759,0.582956701819253,0.544168732329014
0.897450236540366,0.837927100716901,0.799946197736417,0.751694047892746,0.57962048948955,0.47586062470865,0.408451425339446,0.406919452566495,0.388493846418938,0.2914374178897,0.227556069194972,0.189437695971631,0.197054649721835,0.229466874751073,0.329335543444828,0.383349176006921,0.45645665799656,0.484408380659594,0.561901151032735,0.518965868046959,0.578938977257754,0.663271157619981,0.684050758598672,0.699825720866871
0.917870467119792,0.864957466496891,0.790463552341505,0.778646783753845,0.789200582562441,0.698506657777557,0.701883491779967,0.666603275661047,0.757013402651749,0.734407288259478,0.683775585313819,0.649813539526048,0.561443358991338,0.589237577669668,0.544140933839613,0.474214215359713,0.61294303882945,0.557247670957857,0.641007560001395,0.477186276783234,0.390798590577407,0.389768035741386,0.448058515768687,0.490656434627707
0.939619256560228,0.926856879654289,0.922279653361879,0.898166252725571,0.899531989349034,0.877541107300572,0.804463821362889,0.778146647001579,0.840991721048439,0.797290612722098,0.664173083596208,0.567589005168148,0.464098844352577,0.436078519095512,0.458789771009372,0.554844128541746,0.663477327085254,0.74619878620674,0.79525430283406,0.736134475062859,0.77164065540145,0.765555652845054,0.708440339413278,0.744015848790217
